time_window,CRUSHED-ORE_Particle_size_-0.038mm,CYCLONEOVERFLOW-COMP_Particle_size_+0.038mm,CYCLONEOVERFLOW-COMP_Particle_size_+0.074mm,CYCLONEOVERFLOW-COMP_Particle_size_+0.150mm,CYCLONEOVERFLOW-COMP_Particle_size_+0.250mm,CYCLONEOVERFLOW-COMP_Particle_size_+0.300mm,CYCLONEOVERFLOW-COMP_Particle_size_+0.500mm,CYCLONEOVERFLOW-COMP_Particle_size_-0.038mm,FLOATATION_CONC-2_CaO,FLOATATION_CONC-2_MgO,FLOATATION_CONC-2_P2O5,FLOATATION_CONC-2_SiO2,FLOTATION_FEED_Particle_size_-0.038mm,PHOS_ACID_BENE_P2O5,PHOS_ACID_BENE_Specific_Gravity,R04_WATER_BENEPLANT_Calcium_Hardness_as_CaCO3,T25_WATER_BENEPLANT_COD,T25_WATER_BENEPLANT_Calcium_Hardness_as_CaCO3,T25_WATER_BENEPLANT_Total_hardness_as_CaCO3,T25_WATER_BENEPLANT_Turbidity,T25_WATER_TAILINGDAM_COD,T25_WATER_TAILINGDAM_Calcium_Hardness_as_CaCO3,T25_WATER_TAILINGDAM_pH,BELTFILTER-CONC_CaO,BELTFILTER-CONC_MgO,BELTFILTER-CONC_Moisture,BELTFILTER-CONC_P2O5,BELTFILTER-CONC_R2O3,BELTFILTER-CONC_SiO2,BELTFILTER-CONC_wt_%_+250_µm,CRUSHED-ORE_CaO,CRUSHED-ORE_MgO,CRUSHED-ORE_Moisture,CRUSHED-ORE_P2O5,CRUSHED-ORE_Paricle_size_+1.00mm,CRUSHED-ORE_Particle_size_+0.038mm,CRUSHED-ORE_Particle_size_+12.5mm,CRUSHED-ORE_Particle_size_+16.0mm,CRUSHED-ORE_Particle_size_+3.35mm,CRUSHED-ORE_Particle_size_+6.3mm,CRUSHED-ORE_Particle_size_+9.0mm,CRUSHED-ORE_R2O3,CRUSHED-ORE_SiO2,FLOATATION-TAIL-PRD_CaO,FLOATATION-TAIL-PRD_MgO,FLOATATION-TAIL-PRD_P2O5,FLOATATION-TAIL-PRD_SiO2,FLOATATION_CONC_CaO,FLOATATION_CONC_MgO,FLOATATION_CONC_P2O5,FLOATATION_CONC_SiO2,FLOTATION_FEED_CaO,FLOTATION_FEED_MgO,FLOTATION_FEED_P2O5,FLOTATION_FEED_Particle_size_+0.038mm,FLOTATION_FEED_Particle_size_+0.250mm,FLOTATION_FEED_SiO2,MILL-FEED_CaO,MILL-FEED_Chloride_as_Cl,MILL-FEED_MgO,MILL-FEED_Moisture,MILL-FEED_P2O5,MILL-FEED_Paricle_size_+1.00mm,MILL-FEED_Particle_size_+0.038mm,MILL-FEED_Particle_size_+12.5mm,MILL-FEED_Particle_size_+16.0mm,MILL-FEED_Particle_size_+3.35mm,MILL-FEED_Particle_size_+6.3mm,MILL-FEED_Particle_size_+9.0mm,MILL-FEED_Particle_size_-0.038mm,MILL-FEED_R2O3,MILL-FEED_SiO2,HARDNESSS_DIFFERENTIAL,WORK_INDEX
2019-06-08 12:00:00,11.8,12.3,20.4,22.2,3.7,2.6,0.1,38.7,51.12,0.85,33.1,1.42,,,,,,,,,,,,50.02666666666667,1.18,17.116666666666667,30.103333333333335,0.26666666666666666,1.64,22.686666666666667,,,,,,,,,,,,,,45.69,1.8,8.89,0.77,50.94,0.9,32.75,1.48,49.56,2.12,19.8,,,1.2,48.37,,3.11,4.67,19.76,15.38461538,31.05679367,7.174694464,7.088425592999999,12.14953271,7.764198417999999,6.987778577,12.39396118,0.48,2.06,0.0,3.7999999999999994
2019-06-08 15:00:00,,,,,,,,,,,,,8.9,,,,,,,,,,,50.23333333333333,1.1333333333333333,17.206666666666667,30.39,0.26,1.6633333333333333,24.063333333333333,,,,,,,,,,,,,,44.87,2.5,7.66,0.79,,,,,50.224999999999994,2.02,20.825000000000003,72.5,20.0,1.41,48.96,,3.24,4.78,19.52,14.05388372,25.30329289,6.050102411,11.04458799,14.77863558,10.16228139,10.44587994,8.161336064,0.52,1.24,0.0,3.7999999999999994
2019-06-08 18:00:00,8.2,,,,,,,,51.53,1.01,31.3,1.1,,,,580.0,,,,,,920.0,,50.11666666666667,1.0933333333333335,17.133333333333336,30.576666666666664,0.26,1.7400000000000002,23.526666666666667,,,,,,,,,,,,,,45.42,1.98,7.9,0.73,52.09,0.98,32.7,1.14,49.41,1.94,19.2,,,1.44,49.0,337.0,2.61,5.17,19.9,13.47975883,25.72494976,7.407407407000001,14.62819409,13.14958369,9.488946311,6.66092449,9.460235428999999,0.46,1.22,0.0,3.7999999999999994
2019-06-08 21:00:00,,,,,,,,,,,,,9.5,,,,,,,,,,,50.666666666666664,0.9800000000000001,17.796666666666667,30.933333333333337,0.25666666666666665,1.8533333333333333,22.706666666666667,,,,,,,,,,,,,,45.59,1.41,6.5,0.66,,,,,50.47,1.5499999999999998,21.1,76.0,15.4,1.415,49.03,,2.14,4.76,19.7,8.215477515,21.357063399999998,13.15747656,22.13570634,7.770538694,6.9601144129999994,12.56952169,7.834101382,0.38,2.47,0.0,3.7999999999999994
2019-06-09 00:00:00,7.7,,,,,,,,51.16,0.79,33.2,1.15,,,,,,,,,,,,49.81999999999999,0.7600000000000001,16.843333333333334,30.55,0.26,2.313333333333333,23.99,47.91,2.29,6.76,18.8,9.729111026,24.20831744,14.87981686,15.62380771,8.317436093,7.3826783670000005,11.12170927,0.39,2.57,45.07,1.84,6.5,0.71,50.8,0.69,31.8,1.72,49.79,1.37,21.2,,,1.71,49.53,,1.83,6.31,20.0,8.017067146,21.31147541,11.36312598,30.72086234,7.410734336,6.175611947,8.106894229,6.89422861,0.41,1.56,0.0,3.7999999999999994
2019-06-09 03:00:00,,,,,,,,,,,,,7.7,,,,,,,,,,,49.546666666666674,0.7433333333333333,16.650000000000002,30.099999999999998,0.25333333333333335,2.4133333333333336,24.886666666666667,,,,,,,,,,,,,,47.24,1.22,6.9,0.72,,,,,49.96,1.055,21.3,74.8,16.5,1.78,49.71,,1.77,5.68,19.0,9.58677686,24.82093664,12.13498623,16.94214876,8.388429752,8.236914601,10.67493113,9.214876033,0.45,2.02,0.0,3.7999999999999994
2019-06-09 06:00:00,11.3,,,,,,,,50.64,0.74,33.0,1.42,,,,,,,,,,,,50.11666666666667,0.7799999999999999,16.970000000000002,30.323333333333334,0.25666666666666665,2.21,26.906666666666666,50.46,2.1,6.95,21.4,12.16910312,33.72184907,6.143816673,11.576452,9.107072302999999,7.981035164,6.993283287000001,0.43,1.13,46.41,1.19,6.0,0.64,51.06,0.56,33.7,1.68,49.99,1.44,21.4,,,1.64,48.91,266.0,2.29,4.94,19.6,10.41853781,27.55523621,12.34057841,17.29836537,8.891683132999999,7.310939465,7.454643435,8.730016167,0.41,2.2,0.0,3.7999999999999994
2019-06-09 09:00:00,,,,,,,,,,,,,6.8,,,380.0,,,1620.0,54.8,102.0,900.0,8.3,50.68666666666667,0.71,16.779999999999998,32.01,0.26333333333333336,2.14,22.923333333333336,,,,,,,,,,,,,,46.15,1.18,7.8,0.64,,,,,50.625,1.4100000000000001,19.369999999999997,75.0,17.0,1.47,49.66,,2.09,3.87,18.8,9.527200228,23.4121333,18.05753347,10.994018800000001,9.569923099,7.789803475,13.38649957,7.262888066,0.4,1.78,0.0,3.7999999999999994
2019-06-09 12:00:00,9.8,13.3,20.3,18.8,1.2,0.7,0.1,45.6,51.95,0.83,33.7,1.36,9.0,50.93,1.584,,,,,,,,,50.370000000000005,0.79,16.536666666666665,31.296666666666663,0.26,2.1,25.28333333333333,49.94,1.92,3.32,19.6,11.10500275,16.64376031,5.016492578,11.21495327,16.28642111,17.16602529,16.14898296,0.41,1.37,46.52,1.17,8.1,0.68,51.23,0.61,33.8,1.62,49.96,1.21,20.3,,,1.5,48.98,,1.93,5.83,19.6,11.05556349,29.03870876,9.698614484,13.29810027,8.255963434,6.541922582000001,12.55534924,9.555777746,0.42,2.49,0.0,3.7999999999999994
2019-06-09 15:00:00,,,,,,,,,,,,,,,,,,,,,,,,50.68333333333334,0.7833333333333333,16.36,31.38,0.25666666666666665,2.0233333333333334,24.573333333333334,,,,,,,,,,,,,,46.18,1.43,6.3,0.69,,,,,50.205,1.145,19.865000000000002,75.9,15.1,1.585,48.91,,2.22,3.21,17.2,11.30916717,22.90293589,9.167165967999999,21.79448772,10.0509287,7.878969443,11.80347513,5.092869982,0.43,2.27,0.0,3.7999999999999994
2019-06-09 18:00:00,9.7,,,,,,,,51.53,0.76,28.4,1.06,,,,,,,,,,,,49.88666666666666,0.8066666666666666,16.419999999999998,29.900000000000002,0.25666666666666665,2.1566666666666667,24.37333333333333,49.45,1.69,5.99,19.3,10.36471322,18.92144638,13.60660848,20.18391521,8.681421446,7.8241895260000005,14.4638404,0.43,1.87,46.21,0.94,5.7,0.63,51.27,0.58,33.1,1.81,50.25,1.64,20.0,,,1.68,50.35,372.0,1.72,5.7,19.6,11.27404604,26.75812047,11.19520656,16.43014822,9.713024283,7.61589404,8.372753075,8.640807316,0.49,1.36,0.0,3.7999999999999994
2019-06-09 21:00:00,,,,,,,,,,,,,8.3,,,,,,,,,,,51.04,0.6866666666666666,16.473333333333333,30.933333333333334,0.26333333333333336,1.8733333333333333,26.663074966666667,,,,,,,,,,,,,,47.18,1.32,8.9,0.71,,,,,50.065,0.87,21.4,74.4,18.3,1.38,48.15,,0.61,6.12,18.4,15.30658251,20.87466186,8.047790803,15.91523895,13.7962128,9.490532011,8.791704238,7.7772768260000005,0.52,1.82,0.0,3.7999999999999994
2019-06-10 00:00:00,12.8,,,,,,,,51.17,0.91,32.8,1.37,,,,,,,,,,,,51.18666666666667,0.81,16.463333333333335,30.933333333333334,0.26333333333333336,1.5833333333333333,24.332208406666666,48.41,0.51,5.36,18.9,10.6956399,19.98024552,6.801185268999999,27.12007902,10.5968675,8.790743615,11.44348808,0.47,1.47,47.69,0.68,7.7,0.65,52.13,0.46,33.9,1.42,48.77,0.88,21.1,,,1.39,47.85,,0.4,6.45,18.3,8.663171691,12.94888598,15.07208388,32.85714286,8.676277851,7.4836173,10.1965924,4.102228047,0.54,2.26,0.0,3.7999999999999994
2019-06-10 03:00:00,,,,,,,,,,,,,,,,,,,,,,,,51.56666666666666,0.53,16.63,29.96666666666667,0.29666666666666663,1.4866666666666666,30.71937396,,,,,,,,,,,,,,46.58,0.65,6.03,0.59,,,,,48.57,0.405,18.299999999999997,68.84802596,20.11898323,1.08,47.32,,1.36,3.95,18.66,17.47538048,22.14861235,2.703670546,9.435989257000001,19.08683975,14.34198747,8.880931065,5.926589077999999,0.47,1.55,0.0,3.7999999999999994
2019-06-10 06:00:00,8.7,,,,,,,,51.35,0.86,33.4,1.18,,,,,,,,,,,,51.79666666666666,0.6033333333333334,17.046666666666667,30.063333333333333,0.28,1.343333333333333,24.968405989999997,47.43,0.79,6.47,17.4,9.379528388999999,22.57937031,10.10407061,13.516005800000002,14.10881307,14.59623238,8.694506653,0.44,1.23,46.21,1.09,7.8,0.65,50.95,0.5,32.7,1.07,49.17,0.74,21.5,,,1.14,47.55,355.0,1.26,2.7,19.6,9.190571898,28.74109264,3.215786589,33.18107071,6.742188927000001,6.139228942000001,3.873561118,8.916499177999999,0.53,1.66,0.0,3.7999999999999994
2019-06-10 09:00:00,,,,,,,,,,,,,7.7,,,,,,,,,,,50.54,1.26,17.340000000000003,30.0,0.28,1.45,24.400000000000002,,,,,,,,,,,,,,45.51,1.13,6.2,0.59,,,,,47.894999999999996,2.3299999999999996,19.15,69.5,21.8,1.145,,,,,,,,,,,,,,,,0.0,3.7999999999999994
2019-06-10 12:00:00,10.1,,,,,,,,51.4,0.71,32.8,1.34,,48.94,1.59,370.0,,,1840.0,62.3,110.0,900.0,8.2,50.65666666666666,0.6666666666666666,16.830000000000002,31.526666666666667,0.27,1.5166666666666666,24.099999999999998,46.39,1.12,5.46,18.7,13.36792686,26.66172473,12.75018532,10.18038053,10.94638003,9.414381022999999,8.549542871,0.67,4.09,47.69,0.92,8.6,0.66,51.14,0.51,33.9,1.29,48.91,0.35,21.5,,,1.2,47.77,,0.39,5.07,19.4,10.2863396,22.43297465,11.14353456,25.67937261,8.99142805,7.495896407,7.167608972999999,6.802845157999999,0.47,1.16,0.0,3.7999999999999994
2019-06-10 15:00:00,,10.3,17.9,22.8,5.3,8.5,0.7,34.4,,,,,7.9,,,,,,,,,,,50.79333333333333,0.64,17.49,31.41,0.28,1.53,24.453333333333333,,,,,,,,,,,,,,47.09,0.84,7.3,0.59,,,,,49.15,0.795,21.259999999999998,71.2,21.4,1.26,47.28,,0.98,5.95,19.8,9.038423253,15.90682859,12.70157277,25.30360342,9.098148517,8.301811666,14.03543699,5.614174796,0.38,2.79,0.0,3.7999999999999994
2019-06-10 18:00:00,7.1,,,,,,,,51.88,0.78,33.2,1.33,,,,580.0,,,,,,940.0,,51.199999999999996,0.59,16.97,30.96666666666667,0.26666666666666666,1.45,25.823333333333334,48.39,1.17,6.57,19.3,12.44556114,24.70686767,7.855946399,24.08710218,9.748743719,7.169179229,4.773869347,0.39,1.07,46.22,0.9,7.0,0.66,52.38,0.49,34.3,1.41,49.22,0.7,21.6,,,1.22,48.02,248.0,1.43,5.81,19.7,9.62785114,27.15486194,6.00240096,20.91236495,9.74789916,7.587034814,8.667466987000001,10.30012005,0.37,1.41,0.0,3.7999999999999994
2019-06-10 21:00:00,,,,,,,,,,,,,6.7,,,,,,,,,,,51.394999999999996,0.56,16.784999999999997,31.45,0.27,1.53,26.645,,,,,,,,,,,,,,,,,,,,,,48.39,0.7,21.8,73.9,17.6,1.27,,,,,,,,,,,,,,,,0.0,3.7999999999999994
2019-06-11 00:00:00,6.2,,,,,,,,51.46,0.97,33.2,1.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.7999999999999994
2019-06-11 03:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.7999999999999994
2019-06-11 06:00:00,8.7,,,,,,,,51.38,0.76,32.7,1.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.7999999999999994
2019-06-11 09:00:00,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.7999999999999994
2019-06-11 12:00:00,8.7,8.9,17.2,28.1,8.9,4.1,0.6,32.2,52.58,0.55,34.1,1.5,,50.41,1.6,610.0,,,1760.0,58.1,136.0,960.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.7999999999999994
2019-06-11 15:00:00,,,,,,,,,,,,,7.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.7999999999999994
2019-06-11 18:00:00,7.1,,,,,,,,52.16,0.74,29.9,1.4,,,,600.0,,,,,,940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.7999999999999994
2019-06-11 21:00:00,,,,,,,,,,,,,8.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.7999999999999994
2019-06-12 00:00:00,,,,,,,,,52.34,0.58,34.6,1.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.7999999999999994
2019-06-12 03:00:00,,,,,,,,,,,,,8.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.7999999999999994
2019-06-12 06:00:00,9.9,,,,,,,,51.91,0.93,32.8,1.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.7999999999999994
2019-06-12 09:00:00,,,,,,,,,,,,,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.7999999999999994
2019-06-12 12:00:00,,,,,,,,,52.02,0.81,33.9,1.19,,49.12,1.594,700.0,,,1340.0,69.4,156.0,1050.0,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.7999999999999994
2019-06-12 15:00:00,,10.9,21.3,22.3,4.5,0.5,0.1,40.4,,,,,8.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.7999999999999994
2019-06-12 18:00:00,,,,,,,,,,,,,,,,620.0,,,,,,960.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.7999999999999994
2019-06-12 21:00:00,9.4,,,,,,,,52.17,0.96,33.0,1.36,8.9,,,,,,,,,,,50.69,0.94,16.95,29.9,0.26,1.65,25.74385511,,,,,,,,,,,,,,45.65,1.67,7.7,0.82,,,,,49.34,0.95,20.7,,,1.24,48.32,,1.72,7.45,19.2,14.32147327,35.47291257,6.990881459,2.1991775430000002,10.40586447,7.527266226,9.225817987000001,13.85660647,0.5,1.7,0.0,3.7999999999999994
2019-06-13 00:00:00,9.6,,,,,,,,51.4,0.71,33.0,1.34,,,,,,,,,,,,50.803333333333335,0.9366666666666666,16.57,30.203333333333333,0.26,1.7066666666666668,26.346352683333336,48.7,1.75,7.44,19.2,11.24174585,23.67531003,15.18763086,6.0396199070000005,10.11435014,10.75857626,13.43211467,0.48,1.54,46.45,1.85,7.8,0.72,51.72,0.78,33.7,1.39,49.03,0.93,19.9,,,1.39,49.03,,1.49,7.73,20.5,14.39539347,33.25772117,5.409178154,9.701622752999999,10.92305008,7.119176409,6.874890944,12.31896702,0.48,1.67,0.0,3.7999999999999994
2019-06-13 03:00:00,,,,,,,,,,,,,8.8,,,,,,,,,,,50.419999999999995,0.9833333333333334,16.626666666666665,30.49333333333333,0.26333333333333336,1.8,26.135329976666668,,,,,,,,,,,,,,46.34,1.76,7.0,0.81,,,,,49.11,1.1600000000000001,20.75,73.70165746,17.45856354,1.4500000000000002,47.77,,2.52,7.41,19.0,12.41065627,26.28330084,12.36192333,9.389213775,10.21767381,8.122157245,9.567901235,11.64717349,0.44,1.74,1.2,3.84
2019-06-13 06:00:00,,,,,,,,,51.19,1.15,32.9,1.49,,,,,,,,,,,,50.173333333333325,1.3499999999999999,17.37,29.7,0.26,1.6333333333333335,28.522465736666664,47.7,2.35,6.7,19.4,12.49390739,21.2997563,14.02112104,9.943135662000001,10.528025999999999,9.325751422,11.8602762,0.41,2.03,45.15,2.49,9.2,0.89,50.74,1.08,31.9,1.38,48.89,2.0,21.1,,,1.41,48.2,461.0,2.65,6.09,20.3,15.68912293,31.37824587,3.867804612,4.594152896000001,12.31160341,8.51643363,9.097512257,14.54512439,0.43,1.72,1.2,3.84
2019-06-13 09:00:00,,,,,,,,,,,,,7.0,,,,,,,,,,,50.199999999999996,1.33,16.886666666666667,29.826666666666668,0.26333333333333336,1.8466666666666667,26.479304723333332,,,,,,,,,,,,,,46.18,2.29,9.9,0.84,,,,,49.67,1.085,22.125,72.39341494,20.55719713,1.54,48.75,,2.23,6.4,20.9,13.82128264,30.96464736,7.5857168239999995,6.8,10.81897317,7.123823058999999,9.451057026,13.4,0.41,1.19,1.2,3.84
2019-06-13 12:00:00,9.5,,,,,,,,51.63,0.75,34.0,1.33,,49.63,1.59,650.0,,,1560.0,61.6,192.0,1010.0,8.1,50.35666666666666,1.1566666666666665,17.540000000000003,30.666666666666668,0.25333333333333335,1.8866666666666667,27.484804336666667,47.49,1.63,5.45,18.5,11.90368698,26.81715576,12.95711061,10.30850263,9.64635064,7.34386757,11.51241535,0.4,2.93,47.35,1.67,10.1,0.77,51.25,0.77,33.53,1.42,49.67,1.15,21.97,,,1.48,49.09,,1.89,7.23,20.33,8.985242262,26.30272953,16.19433198,12.15880893,8.332245005,7.339689172999999,10.46101606,10.22593705,0.45,1.12,1.2,3.84
2019-06-13 15:00:00,,10.9,15.4,27.2,5.9,4.1,0.9,35.6,,,,,5.9,,,,,,,,,,,50.11333333333334,1.2,17.19666666666667,30.26,0.25,1.8133333333333332,25.303248503333336,,,,,,,,,,,,,,44.2,2.86,8.1,0.89,,,,,49.084999999999994,1.5,21.865000000000002,76.5,17.6,1.52,47.26,,2.64,5.82,18.7,9.915185784,25.48465267,18.17447496,15.54927302,8.016962843,6.0783521810000005,7.330371567,9.450726979,0.45,1.42,1.2,3.84
2019-06-13 18:00:00,6.5,,,,,,,,51.76,0.54,34.6,1.29,,,,640.0,,,,,,960.0,,49.49333333333334,1.24,16.996666666666666,30.0,0.25333333333333335,1.8033333333333335,22.696369036666667,47.03,1.64,6.33,17.7,10.09382077,18.45681009,9.980588806,23.06696862,10.83791653,10.40116467,10.69233258,0.57,2.59,44.95,2.71,7.2,0.75,51.39,0.56,34.8,1.28,49.78,1.19,22.7,,,1.41,48.14,284.0,2.51,6.46,20.2,16.11738149,39.23250564,1.941309255,2.957110609,9.841986456,6.613995485,7.855530474,15.44018059,0.43,0.88,1.2,3.84
2019-06-13 21:00:00,,,,,,,,,,,,,7.9,,,,,,,,,,,51.03333333333333,0.6433333333333334,17.846666666666664,32.93333333333333,0.26,1.6366666666666667,19.866313896666668,,,,,,,,,,,,,,45.47,1.55,8.2,0.79,,,,,51.019999999999996,0.865,24.3,73.30572289,18.75,1.38,46.97,,1.8,8.12,21.2,17.11573005,33.25635104,5.978958173,3.156274057,11.13677188,5.41442135,9.289196817999999,14.65229664,0.38,2.42,1.2,3.84
2019-06-14 00:00:00,12.0,6.5,20.2,27.0,3.9,3.6,0.3,38.5,51.26,0.44,34.9,1.07,,,,,,,,,,,,50.48666666666667,0.6233333333333333,17.006666666666664,32.73333333333333,0.25666666666666665,1.6833333333333333,19.264336346666667,49.58,1.84,8.2,21.9,11.37931034,25.06896552,5.551724137999999,13.93103448,9.862068966,9.931034483,12.27586207,0.45,1.22,45.73,1.68,9.7,0.85,51.08,0.46,34.5,1.28,50.09,0.76,22.9,,,1.27,49.19,,1.72,8.39,21.8,12.34909457,24.44668008,8.400402414,11.5945674,11.116700199999999,10.48792757,10.71428571,10.89034205,0.47,1.46,1.2,3.84
2019-06-14 03:00:00,,,,,,,,,,,,,8.6,,,,,,,,,,,50.73333333333333,0.5499999999999999,17.106666666666666,33.0,0.25666666666666665,1.4799999999999998,19.537799346666663,,,,,,,,,,,,,,45.38,1.94,6.5,0.75,,,,,51.08,0.705,24.5,75.93103448,15.48275862,1.1400000000000001,48.2,,1.64,7.96,23.1,13.14610613,33.356306,7.339765679,10.97518952,7.960027567000001,6.271536871,6.7022742939999995,14.24879394,0.4,2.57,1.2,3.56
2019-06-14 06:00:00,,,,,,,,,,,,,,,,,,,,,,,,51.01666666666667,0.6133333333333333,17.156666666666666,33.23333333333333,0.26,1.4400000000000002,20.96224198333333,48.76,2.03,8.59,22.22,10.35960943,19.742795899999997,10.84782091,27.399380800000003,7.6327697070000005,7.29935699,7.406525362999999,0.45,1.63,45.22,2.77,10.28,0.82,52.24,0.8,32.72,1.17,49.25,0.71,23.9,,,1.29,47.85,301.0,2.5,8.76,21.39,14.80987325,24.62975317,4.056037358,7.551701134,9.219479652999999,6.804536357999999,6.364242829,26.56437625,0.44,1.6,1.2,3.56
2019-06-14 09:00:00,,,,,,,,,,,,,,,,,,,,,,,,50.669999999999995,0.9533333333333333,16.830000000000002,32.25666666666667,0.26666666666666666,1.4400000000000002,20.986666666666668,,,,,,,,,,,,,,46.35,1.51,6.56,0.69,,,,,50.14,1.495,24.165,72.93343087,19.16605706,1.2400000000000002,48.02,,2.48,7.62,21.08,13.34717765,31.33849349,10.45875024,7.664715877000001,8.910704172,6.173305645,8.910704172,13.19614876,0.43,1.59,1.2,3.56
2019-06-14 12:00:00,,,,,,,,,,,,,,,,,,,,,,,,50.88999999999999,0.8366666666666666,17.296666666666663,30.363333333333333,0.27,1.3966666666666665,28.772967426666668,45.87,4.47,7.7,18.87,9.320468076000001,23.54752618,17.18332991,17.49127489,6.138369945,4.598645042,7.513857524,0.45,1.8,44.57,4.36,7.89,0.76,51.85,0.69,34.4,1.37,49.3,2.17,21.91,,,1.24,49.54,,1.27,6.42,22.18,18.01346801,31.96248196,8.465608466,7.359307359,11.15921116,7.47955748,8.201058201,7.359307359,0.44,1.7,1.2,3.56
2019-06-14 15:00:00,,,,,,,,,,,,,,,,,,,,,,,,51.39333333333334,0.87,17.209999999999997,32.72,0.26666666666666666,1.3833333333333335,21.292827856666666,,,,,,,,,,,,,,44.46,3.69,7.7,0.79,,,,,49.685,1.625,23.11,76.4,16.2,1.1600000000000001,46.53,,2.52,3.34,19.2,15.51586244,23.26046388,8.99760064,9.157557985,12.5966409,9.584110904,11.276992800000002,9.610770461,0.42,2.24,1.2,3.56
2019-06-14 18:00:00,,,,,,,,,,,,,,,,,,,,,,,,50.89666666666667,0.8833333333333333,17.906511403333333,33.03333333333333,0.27,1.3366666666666667,17.260251389999997,46.21,3.15,6.9,17.5,13.38305366,27.80194738,7.644499689,8.825357365,8.701056557000001,8.058835716,8.28672053,0.5,1.72,42.92,4.77,6.5,0.74,51.09,1.09,33.4,1.25,47.49,2.27,21.0,,,1.16,46.28,408.0,3.84,5.61,18.3,13.21286083,27.71649847,7.908941563,12.18023938,9.317061723,6.26613471,6.899788782000001,16.49847454,0.48,1.22,1.2,3.56
2019-06-14 21:00:00,,,,,,,,,,,,,,,,,,,,,,,,49.27333333333333,1.5533333333333335,18.713333333333335,30.46666666666667,0.28,1.3933333333333333,20.552074196666666,,,,,,,,,,,,,,44.73,3.12,6.0,0.62,,,,,48.65,2.435,21.7,77.06317587,14.22879909,1.095,46.23,,4.28,7.11,19.7,14.535222199999998,29.342130800000003,5.239666214,11.06151756,9.897147293,6.733941392999999,4.638074908,18.55229963,0.41,1.04,1.2,3.56
2019-06-15 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,50.23333333333333,1.43,19.043333333333337,30.900000000000002,0.2733333333333334,1.23,18.80640394,44.13,3.91,6.21,16.1,11.10658243,20.27715508,8.49806399,13.32789892,10.31179947,10.59710617,11.31037294,0.64,3.32,42.83,4.75,8.4,0.78,52.41,0.9,35.0,0.87,48.68,2.72,22.8,,,1.06,46.5,,4.42,7.58,18.3,14.61091754,27.92102207,6.411149826,7.363530777999999,9.059233449,6.2717770029999995,9.221835075,19.14053426,0.43,0.89,1.2,3.56
2019-06-15 03:00:00,,,,,,,,,,,,,,,,,,,,,,,,50.42333333333334,1.3833333333333335,19.563333333333333,30.5,0.2743333333333334,1.2666666666666668,20.94739774,,,,,,,,,,,,,,44.66,3.05,6.01,0.63,,,,,49.44499999999999,1.915,23.4,80.30973451,15.0,1.15,46.51,,4.55,7.66,19.35,11.79054054,39.69594595,3.75,6.081081081000001,7.162162162,4.1891891889999995,5.405405405,21.92567568,0.45,1.02,1.2,3.83
2019-06-15 06:00:00,,,,,,,,,,,,,,,,,,,,,,,,50.11000000000001,1.7133333333333332,17.330000000000002,29.666666666666668,0.26333333333333336,1.23,28.03279195666667,46.61,4.0,7.21,18.05,9.728232647,14.99047949,20.94512723,12.49783625,10.90531418,9.658992557000001,12.77479661,0.4,1.21,43.03,3.37,8.09,0.75,52.57,0.94,33.8,1.02,46.99,3.54,20.1,,,1.05,46.07,390.0,3.68,5.83,18.69,14.3776824,33.76251788,6.938483548,4.238197425,9.138054363,6.294706724,7.188841202000001,18.06151645,0.42,2.47,1.2,3.83
